id,target
9461,2360047.561848805
177249,1680254.45738643
231315,1519629.5488644026
57675,1625012.4329583582
290516,2084234.0751458982
100742,934704.7626151821
92156,2884027.945048381
37222,851041.6409128762
121796,4013576.281050576
63311,507577.0102023597
259281,2033504.5830281514
216051,751666.1570320727
188258,2302460.8894559843
151939,2979036.78149931
72273,5061106.446858795
86605,1802088.092131292
159096,2892975.7458112603
12032,4634579.954781449
5954,7156502.232856384
72781,752147.875812192
290358,2676173.0672956314
142420,5174001.006422953
273969,4359895.400939192
244115,2840636.462965857
296190,3404254.641917793
13948,444126.1537805584
198788,1877184.1906296865
76366,1670511.5941036055
195224,927597.877374481
71583,1754254.9535871425
218646,5110174.205835375
127799,3361061.7679112046
37046,1840644.3190475816
203926,399071.4127205389
228361,7365467.048215741
32314,2226297.1864326284
85601,1404572.0324914167
279575,850736.0403603218
245007,1075524.7377173954
242108,1239875.038781451
141410,7493054.008800052
32046,508046.7573746242
75198,763419.673694482
171121,1318840.5021509225
153145,1502324.2449086597
270989,9184504.7740083
209487,1303077.7380066891
177868,3825237.184033351
264246,4234694.7616688
59490,1141733.1910510713
240161,951585.5196246495
100094,746503.6139981862
102682,1103799.0959583453
275666,407313.37869973545
96439,1023048.1730015285
84036,2863144.1455522208
271945,4465103.225810669
23504,3850090.1133204154
17780,1399944.150463594
70192,5340763.131681942
275684,2366200.6104555354
227848,880996.0729249445
63919,3172984.9924072777
173897,438648.4864216198
31214,305897.9729862974
115180,4404928.8678500615
118231,955193.4373631555
242426,3235599.1430971096
181663,872653.3059116636
117352,1563451.2341231166
103802,2432335.0190002853
52402,787345.1206972754
293334,1756492.9781577345
93781,505007.27020776534
240418,1582837.565556348
159247,2670393.0765288575
167674,1159998.6418847938
194737,4832404.393539618
666,3177279.8892177097
199784,3471965.5694913478
66325,1202758.5345924855
114241,1244131.3926718913
134131,6762625.071887138
131033,1432447.3045683508
231757,1114823.4767559895
210952,1309107.0586485225
146997,4642176.973817881
49442,1363004.4415768816
280672,2796147.210181816
235434,1436106.1034613731
118735,10619309.262044374
173363,558637.7811689104
268076,1594022.8267393848
39647,2145292.9942836803
150428,3941645.2799906377
125280,1138914.3897904144
250472,1287077.0533202216
68276,3956778.5095765553
284493,4655217.777639447
135218,1411768.508775412
299692,1557019.2260992974
265938,2135796.195353426
4386,4183291.9937217627
249446,3107724.681568566
157254,1143127.4886818272
289998,3187804.0345008373
282975,3496356.4182330817
258721,9268036.86581647
263515,2263944.1898587123
74331,1591359.5936744118
23660,451995.3033077601
115701,1311005.0338157672
66568,319295.38229380647
252220,1625628.9122099245
47161,1765738.7285978943
137078,2583755.265802215
124410,1583131.0588050918
285568,5121035.344825036
98280,1782027.9324506037
178482,1573536.1872931074
186250,1509413.0019016103
133113,1552063.8853878833
27107,1050166.414224225
39741,805251.9729347735
256295,1465616.567912272
55354,2467738.582011287
130163,4308617.269633427
5837,4121007.5730976746
281200,2154201.6265261453
151623,1933505.1418469914
290349,621489.0008829735
256410,8043974.734291896
46024,4267332.3290336225
196912,3685725.4549962394
199952,1442962.0011853548
82268,786633.3657621761
42794,667380.1349294381
142994,2105211.7630505054
136744,484436.2536826597
95445,2778637.646006764
274658,381544.5228754065
119049,1047722.4720998862
137091,489290.3101274519
297552,1448931.657429763
209588,1425694.0404018231
290456,2059692.4235805685
100988,732745.0916001559
114783,963533.7897707591
51676,475273.4425531161
123998,956313.7228708721
29389,990513.7327845993
241919,1616406.1101773342
69273,4474175.866303371
187301,1105005.0189490444
147808,2162625.6565602934
283284,1017879.6440792334
12177,1404916.7982766577
60546,877506.3167248147
259780,2098639.779373177
232517,6741138.783684531
186434,3690678.562081469
120587,824916.9043426338
44902,1125669.89534532
274859,10616066.011763616
158574,1665754.1272192434
69081,735857.8535474966
215187,1822239.6752481894
257343,1614465.0862105603
183778,2158060.143341194
69637,1922692.1585938612
203699,299399.22119020816
277357,651438.865179393
88271,1391456.885278119
136730,1389501.7249672033
39361,2583074.3547019255
299510,1513950.7501286364
107198,758239.6236250061
46387,5730559.9994115755
166303,2438417.0989219025
248274,3344138.3804936158
14291,915269.7545137018
278612,1800905.8311572159
216146,427086.4809235316
99654,1965852.5272808545
49673,1724541.4565291686
15613,4006098.9290420366
144751,3029851.7876612335
98516,4582098.923875996
56225,2178824.4305394306
37750,538345.7069204956
61656,4898586.64605309
15866,400082.57585531805
258769,517440.49294127687
94864,4109927.208023012
273923,1561814.6010460067
140068,10065577.90041633
223468,1284627.7436009054
281170,1007224.5389028131
31192,2887424.985555042
100415,1397180.1690624724
228737,1696929.0897262276
94699,8254568.343438966
272135,1079481.4510667955
127923,2452513.397038442
115968,2737872.853867537
244915,2811809.263093192
212097,6079737.365178248
262221,1069022.129169169
201874,1091078.8389566336
201342,9581393.001876313
229400,5806717.18496576
45202,574265.9787884806
175419,8105987.762822715
107926,1601130.9144994647
276397,10459764.637987869
9847,1236100.1259336527
180198,3027059.620630256
235503,1483472.9079358324
42720,879557.4074132642
293247,5689637.376252696
240340,3090153.6072578244
294379,845608.6971424595
230821,560138.7572996512
42859,1733598.945773732
72615,1704616.2144931164
60571,3534552.279546498
151616,568236.4758342047
122530,909189.6598669403
267089,2355441.537347989
166010,2224737.517279707
17312,410018.11133989616
23264,771789.0839604806
265143,1551146.9051166675
261436,490302.5748832517
255248,678813.4136158297
238097,3129590.0486831847
210699,1578931.0473330375
209882,8142981.643209761
273583,9121120.055494826
113751,4729848.094987703
3892,1429474.6946890894
156994,2466395.2779630115
180443,2059253.2225517516
122768,2289523.9556599427
30131,761782.276633196
217323,1623163.162221134
89141,4955525.856291592
54343,830386.9285413793
74939,2924586.3094764147
296473,1054644.7316386623
280978,2444857.283163797
262595,2805097.922070866
264760,6579375.17246167
4485,1102798.9697198619
280755,5546105.568248899
73284,573063.8599842531
268833,5465530.418964947
241634,1249855.3628687575
225718,244552.46015434957
116994,492312.12216636207
234924,2955120.1387452865
267668,568494.7114529683
149467,1188897.8397432687
242806,1324255.9723041558
155314,1258575.2864752782
147572,5366751.114927385
218096,748450.1966387032
70700,1436708.5599423493
207579,1810958.2457238922
171421,1777888.3672790332
141047,2389419.170011754
151352,2751122.456261652
279544,2446986.1740505863
225447,1126951.6935639842
202853,2132327.2720095986
31334,2572312.770436163
23806,105237.9308988956
163262,2929349.179638532
226619,4923591.221361396
20862,700618.591586726
142517,556903.4430492838
280748,916453.6931550364
60612,833199.7833918062
269385,1566172.0316852282
240812,1438050.4945913802
219531,645524.2915262423
16317,4168363.5269040023
70982,1866036.8634825204
258096,6677927.381869577
217952,3856384.674445552
194289,1510904.8633041792
128247,1749180.2851051318
232781,3041129.6157450597
167815,1719186.9085887007
153152,1027541.1369846998
37579,2026840.4589665178
93084,3781120.0862062
2321,9485509.673669921
252264,1009344.324420133
80367,424535.74934239883
20799,4494960.914129661
262879,1337487.3713645393
247806,6814159.273762617
267726,1493733.9270906341
275677,5023372.4842885425
195501,6911312.481043471
208086,3912653.917654774
237289,2946836.045372966
282979,6312681.470512911
210939,4289092.928483251
314,2358767.268621358
21615,2450794.3368033343
84257,594519.1053485717
68693,891570.331165339
197541,2707781.3331270716
136288,3060324.793786197
158792,2046667.8072361911
292233,5930586.5807301
99561,1983651.3261798935
249046,985997.5747764426
218939,4535760.465301196
218519,2767041.5628598616
150980,5794559.301773994
115989,1077841.0177661006
132179,2097239.343750689
121422,1605102.481989962
154293,943998.3414601095
104486,3114580.025395234
294512,482891.84727151407
31255,4483517.033914293
252751,3163828.0513655622
25011,3464261.59607156
108840,4176620.291144788
93797,8583774.755873784
30563,1027337.6099534344
181527,808160.6539665353
21699,874864.9175062373
168952,3046643.368642321
125653,2619856.9771931763
156534,529479.9705858298
200508,1158696.3304708838
125381,2130023.71174681
189995,1458154.4236951792
65791,7764978.721404989
64934,1139593.8689477697
230588,2586358.39670723
227866,1676281.9110766065
186209,4174195.63750943
43833,486467.3920730747
213362,909795.2443624653
279899,360013.562340772
248458,1414865.027374339
175997,3417705.2810526686
103225,1749462.8136796316
107184,1091993.2853087948
114912,674848.129909717
105275,6131038.076301817
17113,1286683.3965299674
43523,376596.88430440624
160790,4752340.678148741
114535,752615.5682602334
284527,1141715.7420829823
62710,1342032.6557631905
249923,2628836.405542673
31903,2326258.761662332
268041,663620.1280197437
173569,4088900.9287574724
231483,1693673.029052723
284786,2330040.6366373696
142011,5067825.721092386
110801,1959243.8431435842
42742,659815.6584460512
26509,3737190.158173407
229944,1722681.7650185183
93414,446609.8006942455
270209,679380.079506011
195324,5369607.805659943
39844,370614.7464776311
49919,1496398.1963787142
63130,2064265.8919023888
192732,2068950.153241477
125816,3153276.6931200125
144794,986173.3433845211
244851,691116.1140731797
72806,585578.8480806067
290784,784724.6822810122
114284,534313.0731282346
213658,3005369.3987699808
208852,3210843.671352425
239797,4200643.818401148
152451,599848.3983773586
222112,4336504.810112207
252406,1415035.6957472889
113607,3995390.9863143633
197909,1714379.4837808523
164272,5070997.238450963
31022,3833438.390420433
174292,515208.78810785944
150395,1228550.0922580883
176753,559619.9232982342
30601,4605491.358329116
200071,555539.6211443677
9239,1548948.669588582
217363,1711954.530533159
252796,1457219.6135804085
149909,1634957.8412177635
139134,2261162.4731493397
125395,2771441.106404697
6881,1301323.1778962237
260310,985619.5570319089
71548,2922409.3120641685
139923,1221019.790745113
63706,6712861.682827731
121360,747391.1517634671
160596,3315525.9356222614
150768,631077.3356499963
196687,1545960.2235842217
197440,1711069.4046110576
204680,4579006.838038386
19957,2626801.328101291
102374,704795.5135200814
114819,1215162.2871798703
235545,1276038.972900362
208863,4323575.054045455
166546,1757019.1238951867
73570,6589904.054083671
71599,2085621.0754482546
207584,5993779.205862911
78730,2204431.202705234
197681,1181056.8175913545
148360,3884622.9797020773
238012,1365168.4721674093
287080,513091.8075185532
243333,550192.7960003178
217717,2441498.70601651
54323,4388207.862411535
235665,2052023.8886578633
12492,771490.7755742624
163043,418548.26298032724
79717,2192543.7042880827
282216,906003.8523684139
239964,357086.8337534566
73857,6871410.400761045
12645,4203156.788548104
147513,1680027.1385519833
249163,3202170.7276161467
45212,3950506.071040565
255272,1763833.2948107638
162731,972479.0862257323
203405,1310062.1840409178
153619,612727.8272070955
25694,1698788.7665341315
153564,3124555.6889974773
62438,1361471.982732407
74092,3678648.289679042
55570,2672535.344273609
117240,2903085.0839416874
91029,1657323.0525979786
147614,2641757.2676934153
94411,1128351.6583856868
173590,2833749.910608454
55463,2444939.558455104
222020,1765155.5903752109
89497,1833057.5781414923
116876,2248521.505812304
189797,1172201.0665156504
129366,1604845.2907593343
70917,1095633.2472654956
41062,1566390.568858037
72631,1270450.599435347
202040,925349.6339752806
283717,2610242.9516031295
167240,3337097.652964348
160239,3190067.302665901
71924,8020053.474931441
155352,903347.9131841181
104998,2875146.4824281926
277387,776836.2118536702
73186,2646656.5596704944
24327,8745380.90758044
186298,3267071.2003561184
111907,4301952.215462814
126653,2997867.5142235155
111657,3220422.4032209404
21224,818378.6235681233
282057,2473165.95226599
223644,1594142.722629857
210279,2120038.161188819
170190,4015103.4885565443
69069,527903.5220180455
53722,642585.0088169865
172723,1355459.197751508
157198,286605.26308407425
266797,1086398.9580243668
21854,3147406.7410402875
218782,1096227.4465121683
183522,2230528.4273139625
144052,4256680.853913588
219693,4796322.980622277
37147,4510589.989077442
218518,5730701.109181737
88583,899963.5606074563
182190,7319569.425911877
179404,831575.346926476
6903,1794757.6747060735
124517,3224303.381032964
229093,2978985.20721682
250783,401621.295470157
68551,2901013.8848307626
88462,1812270.9290802695
262573,2277471.953344394
97063,3619085.5374562633
271318,1434401.0254413614
204258,1699734.7791098552
111233,2405830.091866914
229511,4520096.933783074
70755,1393541.623550802
288299,2453072.008331733
249089,4060494.7531368053
291742,4324836.664221097
103879,4776799.513003402
53554,503557.8435199563
9308,1207815.599978325
111137,856776.0753430283
184997,2555166.155452296
207324,600044.2839794869
138656,844410.7463893254
18967,1907866.5774437704
204743,1862431.4144159257
18215,332532.07207672397
217232,625880.7734592238
156296,3572649.379513523
262267,1916566.786696153
190100,1003425.492081248
161091,8264429.836492265
282034,1542398.8257571368
271782,630694.9387591698
289404,3883640.389282282
255013,4786871.188503518
113317,2858960.6473569465
243590,2614637.622281828
118813,2990206.8554316643
60492,2031720.2115984703
79304,1491031.3280400387
92187,1901951.3942072457
55758,4003130.8813457093
13716,3847640.683042388
24152,2323416.018531979
148167,1788632.9203249959
129455,2899927.5333450385
8322,2960041.4819801054
190957,1208309.320254749
227236,5252689.272791145
132544,1115007.238261473
215918,3408403.6176605476
221328,8832598.838036146
276445,2010886.8892600841
199971,1317092.6462438495
67481,2084684.0157614162
5358,754702.1316656097
128423,2836353.6974931103
131973,500063.6232185563
52523,6355055.1012596395
115128,2621895.180298599
28697,3732603.2014227347
273681,2980324.14118886
92254,593330.152517376
163011,3068266.8981856196
34949,390584.45234926225
181847,7269023.858021491
198529,4144457.4145262856
79496,856909.4972210244
87330,3309020.1755680917
157405,1738396.0833161685
121502,3851208.7404600414
168093,3207535.9510084856
156906,2339405.2931446265
101889,1072029.5481193014
82820,7846704.356781127
240712,3296868.505079322
168909,1566085.1027671713
286284,2700153.277584081
144975,1413621.6843651934
166018,875091.7290487367
72399,1025230.281682775
240242,2339598.57124609
116059,4175360.7959544486
129905,394872.9079989925
120822,6209947.928896584
289317,1982389.158585779
229731,1357362.7148918775
248436,2786747.7838939116
105915,1353762.4942632446
211614,2005634.3610188544
101779,1033143.6025545972
122329,1522306.425202536
135852,1811391.1719579757
215408,821575.9926086875
129039,9684902.57676567
55065,1499913.8127416004
33522,842496.0836352851
266697,7063808.224902509
211480,3652868.094513679
56452,770075.5722950534
233845,2123336.024749307
258687,2023082.9149738713
47900,1744964.0974834496
104105,1015218.7873273313
265010,1260560.3236302766
294243,9962948.582704041
219480,2239628.2767277444
30960,8793914.758958397
83904,4359711.618968148
192602,749467.1925655324
229319,3434227.2876369595
260676,4451470.73450414
107913,1286167.2733778837
137443,2484145.7494763997
279542,1807925.7854366926
34305,2240262.95597497
58924,1227731.291319046
57992,1722756.059291995
240701,660853.902423725
182893,2584831.957776509
272777,281501.0699830993
51662,2898708.818690313
120391,1899888.0102919533
211621,1757522.4973877512
285932,4615253.552230486
184597,1718732.8241286285
248258,1443042.2925798993
101605,2631681.729729581
264451,1010677.5931157973
151783,2261915.2728652298
92084,4217616.839136323
104157,3275658.6063221437
159887,1994103.052907786
198967,725761.2601993565
87666,3785503.085636689
10225,9769306.266685875
61108,1641239.9956763517
123558,805879.1677104481
12549,9237465.691358324
229625,4126259.624110633
115805,1822075.8502473498
145695,5772509.360744934
241742,818373.468796462
31003,2238606.0571803334
176208,1849096.4547335538
190768,2192530.985550989
41202,1395393.4455086165
101036,4272469.275454389
142983,4982982.052209575
102075,3432274.735460018
132096,2904596.3034206964
293397,7004551.593796967
95549,4797031.04301716
101610,1689117.3819325457
23204,6205840.602106723
22602,541849.3122539717
280295,1157459.2554172766
183281,1368281.0511508028
93386,1143735.161145637
215565,3337095.21054539
119915,1180317.8065436345
21917,599785.6360958716
121464,4158791.2871345365
198058,3052130.516453068
154367,422061.90342845017
197499,1207430.2376229921
226051,4519377.687459815
33838,3308923.9812896745
122150,979432.2328263916
81734,774629.3700032305
42049,317169.46365903795
124923,3853458.9042273853
31542,797727.5839704948
83498,557167.6379690678
145831,862829.5179595539
194445,323559.2012964654
207807,2342238.1749517447
79075,1801703.7583095448
159650,6373144.50284583
128258,4516738.688879543
170691,5842222.638523479
158931,1345261.406541817
168252,3079105.329537558
182399,472327.6008015216
38442,2605895.5447074613
191073,2930034.1040522656
255433,560547.1481803836
169755,2029674.997598404
42715,794731.2975605646
20750,4333795.862200105
27787,1756741.782077971
167028,1690768.6711071334
263858,654477.8545114081
118299,2566584.889997275
124727,4623851.2971597165
121374,918650.5769905153
111468,7689092.540714905
130410,690061.8822380636
270215,3181814.5558251725
94866,1511541.9620891414
168215,4375925.199382036
112459,2977124.6812276063
69573,2123500.9585562563
276717,1072579.350453322
218660,849855.6129231815
298509,5534635.161540653
187706,2211969.579080797
104480,5915459.455617016
118450,446379.74155212037
206519,6399044.10255239
271106,517130.70930424874
268661,1102840.726683275
208616,937969.7646210071
259550,867748.3700003126
296373,1219473.4301798805
242123,1248863.7464915887
170692,877512.5811427467
147515,979205.6908154528
275033,1289349.1692822713
24106,1303497.167942947
161647,1288453.5197007132
67301,4428131.94871194
258547,781946.5579432885
93388,4239183.748581516
21163,680844.3490243315
168934,556355.8229253992
295894,616942.0957364669
116922,3960351.5681593264
200767,3892445.757477114
169659,3915308.787963106
43242,2627472.92093845
108217,1138252.6693424499
42228,5832705.439367876
23207,1352525.5200916477
146578,1619730.1873737853
157289,1284394.1256497873
78956,4245265.527700533
34028,1604000.763773607
219154,1336161.8714026301
188899,3836801.7608623207
16881,2375593.8793995823
272994,810459.1187488091
114894,670447.5870537976
256098,2710895.5917764823
66032,3070621.417337845
59988,1309233.1721204603
84044,3670020.5435850923
279678,3277145.7351227556
203434,2822518.307248855
130485,2976649.359440204
24534,1229565.9094891394
264830,563510.4664089944
236996,4378201.979942038
274308,4623134.009214041
192120,446514.2049338267
11298,993836.5204331862
170898,2404882.335476644
21262,2982770.0972525585
278690,510992.9025755914
39476,3940260.283717595
187207,4719753.331176098
54275,1502430.7943720012
135355,1870351.6731615372
103857,3093937.83794435
115624,5233209.015716163
90592,5532748.027817111
60888,2474455.998705792
203090,422310.98228679935
105456,1397005.0844933898
138831,8041984.3621200705
193500,1831280.2703104722
61806,5320558.642879028
14142,421191.21226859046
24778,805963.5564988937
48021,2867295.5372588616
6562,2032368.631786487
261931,1134846.8612153416
62086,4625175.432969217
102149,2002206.135521093
215225,4351377.645844478
204469,5529682.558348358
55539,2311197.6293424247
107886,2362273.448799562
121325,1951036.7022052705
7966,1491265.8128545526
113378,986295.0657106572
42068,2345442.203458177
38331,2061458.6986386522
191476,5615594.266520949
28291,402215.75199519924
237061,818579.3809252316
258197,1052066.9529709935
243159,994835.1679946446
125567,1795616.839083666
176758,6184261.058456294
211518,1868661.9479200125
256775,2446361.2694993094
146506,962956.857329426
185579,1627613.8173825743
281970,830516.7362701446
255918,1144779.4998484696
64601,5210423.694445818
49754,3163934.632026628
128462,874955.1980461847
284560,1867386.4236428845
224308,4764937.573891569
80912,1696235.4555503486
170603,4074133.353640695
35963,2873637.924981018
51776,1124723.1623410208
183444,1087585.0638895703
27082,6270640.155017644
27360,6011396.980579173
74871,10481181.15744664
283629,1650100.818026087
239034,6825283.181361686
294670,1294904.4066836336
200708,1987339.7893196477
293177,1217024.2103497453
260796,4540397.725998164
229254,1239795.6332596755
188336,1725050.6592775213
122081,6598363.180399819
75011,3979172.2994849887
249874,3597892.697997722
260561,2250594.4856777596
67397,1233663.24700551
107388,2364772.4678314566
162614,1348833.7310282493
204221,1088374.6686147274
289990,1709436.8729461664
96606,621649.5558247842
236604,1466450.4604885161
280404,1601168.4649349782
272125,2895619.5191014498
217883,4846680.477844412
141716,3704815.447915639
56560,2831100.4215673064
108744,736876.2592447617
88526,916554.074404799
20166,3493796.062442461
152381,1443499.472106645
159924,880889.568431856
182474,978466.8233460018
18869,1635707.7528086111
163016,332099.65341437794
50127,2052224.372196698
282791,717065.5888645957
200822,571400.1164904844
297793,995295.3542163988
267566,2861704.0682441657
107728,5707851.396830508
285856,6885575.90978885
258107,867055.5507083243
5223,4848885.942287646
294661,1395855.416015817
205221,5441103.624649608
198095,2241866.4400055395
70663,5391791.342796657
26334,711278.5491766415
117750,1663001.1827427712
205701,2263110.758506475
46203,1166907.8151233364
206472,1906793.147398689
83989,4623173.480213582
158229,694987.0084405496
103998,3933600.2782879914
202715,5746257.836668182
276951,783773.5691809787
67755,2986244.6226174734
45179,6994231.866351596
6375,4841568.5726079745
234427,537714.0884063133
89127,1879024.9836484336
38996,2287185.3314513275
3490,1993990.0104798174
51462,971595.2578797189
59663,6923299.405487703
14561,1659140.2435486955
271030,2172493.191134456
211534,11434658.793821272
216244,4495396.58364007
63513,1730545.2597954487
86337,2770281.7610273515
156514,3323404.1065999432
235248,1408123.1669989158
24591,3547569.185130279
124715,639534.7326221574
137548,2559048.640626244
98973,2961578.026014988
9644,1315410.0550382975
25362,880796.5324444785
63223,2868117.2537567276
66248,1820179.7081789146
243739,3071084.858551142
238352,6424916.561076125
133547,497284.6117573062
187338,1184442.896851079
144256,1305865.0312074642
293565,930063.7453524516
289429,719619.8024280892
251553,931683.8856741969
216791,2407899.5839863108
19599,9785859.701032352
204188,826028.135811448
222023,1241279.185447438
214229,411296.41329513973
24581,3022302.0621434418
98084,2671130.2647185936
141144,2129720.2487126733
234780,1573783.064449489
299789,2172789.301689294
89820,2220322.07266782
93641,1512406.5220317126
284419,2918923.188214242
37176,1473497.1665861611
162102,1414438.0065589845
62677,561171.9406099509
95509,2755670.4939251174
155957,8194135.130049581
100001,617778.0746392792
200663,4981677.472454304
18697,1022936.0108987849
260938,2491584.5888332203
274262,1074363.1344375254
103507,824565.012163917
139303,855421.2567401271
154877,1671532.15772167
202110,1658349.5542166177
160979,2884354.256347387
75693,779651.9289811596
107513,1240503.967687033
204394,1177723.4560276426
163623,2374791.1637834716
194726,2507387.0231075124
289436,1868072.164487161
39223,706797.9993929786
222525,1418113.5071705668
214077,638555.5294610582
31506,4292000.797108524
220171,2340533.6291633938
112092,2078761.0813915804
39945,838885.0139148473
24169,6774006.442577628
254090,2726928.904486879
153309,970225.4621778898
160089,2179919.917601379
283782,533363.925786472
164924,599388.0078266956
71823,2081127.4413355927
49637,1924830.045240273
41156,1300267.2681936645
83533,829111.7986620757
234119,3281103.728025012
201222,8623928.244623277
196295,637479.3375563606
247738,4277919.431362714
25288,896802.8669335908
1941,392880.12582540186
25631,2827401.6999584353
242516,2551543.3837765115
146797,4851284.127167497
7443,823956.9926144104
184413,4008543.6041478505
288454,2281110.7196324714
46735,1191292.9810836443
45902,765530.4024164577
44336,1544335.8486824997
238051,3531623.118675765
177671,6928586.634682321
130643,1158442.9144790936
259667,441225.3245336752
71130,2001089.1653710115
181083,3138180.3117280677
130124,844135.1444951722
10245,841526.1795347171
11198,642297.5450002092
52872,1820003.0372787158
156063,470548.1845144247
73951,767706.2446850184
292208,524319.2110437632
190628,2694489.661408227
277234,731765.3952327966
37920,2601742.189424864
250702,788615.2030217182
287543,7779037.784701286
58331,1279245.406823986
78033,611757.5504015096
75636,3440851.839237701
230701,2203623.539767403
73214,839747.4438411833
256669,2007958.7835557573
138168,1666305.2310680014
189831,530983.4463931959
5756,4678576.833933125
63520,1135553.4600986864
270929,145591.21833135598
74982,5844264.35516279
238385,528099.5500030728
8889,9210365.132748146
249489,2195537.107853727
176886,2366746.305494653
253700,4136036.6546870233
115895,990267.2321842307
68452,2473742.1527023595
549,3133440.3170048967
217476,2432589.55715587
154194,2068536.3269682366
141641,5743392.339407355
174573,1730085.871900843
60552,1968671.941860781
280494,1913710.4399198608
180867,3946871.1657988457
24985,2825341.5817309306
202464,2374265.3928215224
243119,2996166.867980642
295693,4688147.39040501
226828,1845936.9615005073
127180,903321.1560569085
105770,2786095.124686416
235719,1621763.941886892
156111,1616475.890118694
86826,5409449.9916177485
263803,3862898.8609772455
120665,799876.308544336
82915,550688.951072965
26732,739192.3897091162
234105,1580574.3380538097
178222,6501218.191694548
170210,4226694.096333524
280350,6004086.796881622
137768,2471394.4944817717
165501,2408071.952270862
86229,3912616.291382237
235026,2508544.6588200284
58905,545032.0219892801
281780,8164776.397286805
143600,760773.1866681444
114311,1551023.2981451398
118376,1999877.920328534
163322,3223869.6181800626
258504,2179075.2281432757
118580,9008678.794897947
108076,493993.3656061181
241703,593188.9490828583
182914,3915016.554559304
34164,1669376.5811172365
165313,1308802.5695230511
35388,2505324.3530441555
182743,4100360.358116802
228358,2271066.9680472715
239791,3267353.4938401836
148605,3921450.2569038845
234399,1662989.3940986495
50635,1518007.7465734778
2852,2588439.5491422336
119570,1214657.3688554936
274934,574868.2846461483
226106,1748609.4730495021
168712,8496509.717097608
80122,3795453.23972848
177981,2639940.762878572
57284,5733254.05793564
14820,537028.7863406672
226194,1819162.5558059348
276277,3334355.097285427
251260,3039627.8888607547
208645,1673922.3805177985
39960,1754637.0921883213
3480,7583840.672747958
127805,1195361.8831417526
62048,1911776.098064951
167707,2412124.6468732967
17818,1769392.4596428825
179346,2505048.487878763
297283,1473300.6703265181
164974,1160810.9552692892
283479,2716308.0203770986
233512,5416259.373181607
153698,8114299.099976343
89725,9874602.132417021
177672,1296461.4914382573
171188,1095456.2570992801
230745,2794427.2265422875
230606,4754049.361619261
42619,4547878.557877833
165277,1909458.9692917683
98738,2037661.29073641
297504,8690431.576053731
76243,1485363.1033703845
253970,4126168.945816019
296364,771603.7120533019
178169,1910121.7950488634
125708,1474295.5373863908
76474,5301204.330148455
241705,3443969.3452784484
83157,1345566.0545111606
130141,5035486.811336616
288169,3535210.204745216
250945,4042777.485873782
294675,2095341.2967325335
145043,892285.4827608729
46348,1153976.1675283257
163624,6748024.109096059
222142,11003095.529430032
209186,3031060.042383168
87902,873494.1346127538
280914,1638779.5695198183
269386,1520048.7199679317
201698,758203.9877234319
37847,421199.0568539052
236289,4632283.030893474
28354,1811202.0246263486
197307,4283727.92578285
98246,717615.1161564473
102313,1826365.711215521
214817,3637543.541253755
233895,780102.9010165738
16268,2492381.5605983115
27645,2129722.72598453
34476,1244598.1642660808
138866,3558446.0450215926
95437,1591659.2194020834
241238,1430456.428642331
85346,694040.4288430758
58680,1089440.9539727254
246448,807378.0414342972
42036,2755206.4586145347
30327,2766046.276917935
11267,4914432.935017227
268734,1751924.3474302574
124352,515513.2471722212
231124,1549248.742869819
111274,7178658.585804027
10147,2406766.8824022333
253196,398085.1475180327
179617,2427524.128238455
173429,2108112.8366300776
161823,4404756.192150012
27731,2752929.610873197
152046,5481164.238804331
85960,2306972.2610464823
206582,7950431.4106904315
47169,932557.7508794022
223868,3747692.7906048815
165585,2249649.9186533396
40688,1150207.7210727516
11129,3866676.2676052777
164837,4097076.3216134845
282545,1986979.525297728
6058,1630184.9442501233
82732,2455280.649717036
45315,2135967.811499057
30676,790488.168570892
242593,993227.5907477628
231446,664059.0461034039
234845,1541298.2602167313
42236,1758327.454539856
122612,8578649.65530304
189176,3538231.565711739
113266,752057.2579789428
180523,1074883.6662177686
59504,481667.9702730052
79755,1008204.4178046908
110405,1014749.9973440801
34233,531804.1734554429
50873,1073842.760579952
111214,789347.4104116815
98264,3372226.3386501037
298911,4189309.253252844
242987,3975185.569846882
277439,1187054.9534963334
215242,2720371.2481877347
263882,629256.9662173433
172402,1007965.5451355877
291452,708798.0981015944
70844,1256685.9973822576
34661,1016664.5888013645
219172,1496833.4811907962
217416,4137266.0931123095
175640,502462.8836030422
278976,2690909.8852318064
204563,4386120.840406011
72980,2937868.129792515
127711,382289.97429547086
52169,1659888.6758445355
124297,5099822.643258191
197726,1534088.048925325
136509,1468847.6949714413
202839,2876255.7781809615
278943,3494212.0087424526
77451,4932010.754268211
152894,2565451.9083027854
186455,1811592.1659786338
273158,7535012.751622173
272665,3430770.670312793
249047,4673478.153203304
89458,3968728.564442308
193154,551485.9613608596
139845,6490610.186355649
235318,2019194.6568630808
127926,1288426.8057082426
173563,3950380.1757887127
84385,1118360.4360206516
204768,4522397.890926166
55115,1266650.1745591138
150517,441319.2653007518
63439,577926.3918298506
48824,4844921.203959358
78255,1605058.0471014224
80022,2802843.011264758
28348,2564782.808030173
224436,441101.80186292477
282233,3479513.8151585576
227411,2699408.521173012
173379,919725.9122606021
231095,1121701.9769778615
241269,1049012.6971717451
31680,530798.9521309185
246871,1494791.6370178903
82939,618229.9862142797
37429,1502847.4790413284
170290,1453287.3757087348
209651,2461235.221844395
35533,1555285.0158543882
